"ID","q","qDzp","Cosm","Month","Trtmt"
"1","F_2_15",0,11.2005169532941,15,2,"Ferrihydrite"
"2","F_2_15",5,2.10673386364747,15,2,"Ferrihydrite"
"3","F_2_15",10,1.93007231856279,15,2,"Ferrihydrite"
"4","F_2_15",15,1.88227892559808,15,2,"Ferrihydrite"
"5","F_2_15",20,1.86005450110097,15,2,"Ferrihydrite"
"6","F_2_15",25,1.84721163171419,15,2,"Ferrihydrite"
"7","F_2_15",30,1.83884545650834,15,2,"Ferrihydrite"
"8","F_2_15",35,1.83296274454199,15,2,"Ferrihydrite"
"9","F_2_15",40,1.82860062353695,15,2,"Ferrihydrite"
"10","F_2_15",45,1.82523700512168,15,2,"Ferrihydrite"
"11","F_2_15",50,1.82256426200769,15,2,"Ferrihydrite"
"12","F_2_28",0,15.8282389955226,28,2,"Ferrihydrite"
"13","F_2_28",5,8.75700818366702,28,2,"Ferrihydrite"
"14","F_2_28",10,7.31259812227288,28,2,"Ferrihydrite"
"15","F_2_28",15,6.87388155866828,28,2,"Ferrihydrite"
"16","F_2_28",20,6.66307006415281,28,2,"Ferrihydrite"
"17","F_2_28",25,6.53672350209182,28,2,"Ferrihydrite"
"18","F_2_28",30,6.45134106323574,28,2,"Ferrihydrite"
"19","F_2_28",35,6.38929156172639,28,2,"Ferrihydrite"
"20","F_2_28",40,6.34199384709225,28,2,"Ferrihydrite"
"21","F_2_28",45,6.3047099729804,28,2,"Ferrihydrite"
"22","F_2_28",50,6.27457485298553,28,2,"Ferrihydrite"
"23","F_2_33",0,16.1066319368433,33,2,"Ferrihydrite"
"24","F_2_33",5,4.97760269208852,33,2,"Ferrihydrite"
"25","F_2_33",10,4.14739183847425,33,2,"Ferrihydrite"
"26","F_2_33",15,3.93401124474772,33,2,"Ferrihydrite"
"27","F_2_33",20,3.83678963241168,33,2,"Ferrihydrite"
"28","F_2_33",25,3.78118881569453,33,2,"Ferrihydrite"
"29","F_2_33",30,3.74519801383737,33,2,"Ferrihydrite"
"30","F_2_33",35,3.71999913501024,33,2,"Ferrihydrite"
"31","F_2_33",40,3.70137146915918,33,2,"Ferrihydrite"
"32","F_2_33",45,3.68704127280041,33,2,"Ferrihydrite"
"33","F_2_33",50,3.67567526848093,33,2,"Ferrihydrite"
"34","F_2_9",0,18.8661825848577,9,2,"Ferrihydrite"
"35","F_2_9",5,11.881297643445,9,2,"Ferrihydrite"
"36","F_2_9",10,9.8361165551182,9,2,"Ferrihydrite"
"37","F_2_9",15,9.03073833020288,9,2,"Ferrihydrite"
"38","F_2_9",20,8.62590361593982,9,2,"Ferrihydrite"
"39","F_2_9",25,8.38674972056552,9,2,"Ferrihydrite"
"40","F_2_9",30,8.22994499077532,9,2,"Ferrihydrite"
"41","F_2_9",35,8.1195618740998,9,2,"Ferrihydrite"
"42","F_2_9",40,8.03779317114212,9,2,"Ferrihydrite"
"43","F_2_9",45,7.97486214288317,9,2,"Ferrihydrite"
"44","F_2_9",50,7.92497036227147,9,2,"Ferrihydrite"
"45","F_2.5_13",0,14.8146539258167,13,2.5,"Ferrihydrite"
"46","F_2.5_13",5,5.08620050138137,13,2.5,"Ferrihydrite"
"47","F_2.5_13",10,4.20034680631993,13,2.5,"Ferrihydrite"
"48","F_2.5_13",15,3.97016453761633,13,2.5,"Ferrihydrite"
"49","F_2.5_13",20,3.86546772314866,13,2.5,"Ferrihydrite"
"50","F_2.5_13",25,3.80565719919818,13,2.5,"Ferrihydrite"
"51","F_2.5_13",30,3.76696898284781,13,2.5,"Ferrihydrite"
"52","F_2.5_13",35,3.73989527817198,13,2.5,"Ferrihydrite"
"53","F_2.5_13",40,3.71988932146654,13,2.5,"Ferrihydrite"
"54","F_2.5_13",45,3.70450335640033,13,2.5,"Ferrihydrite"
"55","F_2.5_13",50,3.69230283066478,13,2.5,"Ferrihydrite"
"56","F_2.5_14",0,17.213015643753,14,2.5,"Ferrihydrite"
"57","F_2.5_14",5,9.74431573404897,14,2.5,"Ferrihydrite"
"58","F_2.5_14",10,7.78026869173806,14,2.5,"Ferrihydrite"
"59","F_2.5_14",15,7.16718957221826,14,2.5,"Ferrihydrite"
"60","F_2.5_14",20,6.88641433218719,14,2.5,"Ferrihydrite"
"61","F_2.5_14",25,6.72705924148804,14,2.5,"Ferrihydrite"
"62","F_2.5_14",30,6.62458031470206,14,2.5,"Ferrihydrite"
"63","F_2.5_14",35,6.55317273123315,14,2.5,"Ferrihydrite"
