"ID","q","qDzp","Cosm","Month","Trtmt"
"1","F_2_15",0,1.83526423117736,15,2,"Ferrihydrite"
"2","F_2_15",5,1.54680268436128,15,2,"Ferrihydrite"
"3","F_2_15",10,1.45636721412886,15,2,"Ferrihydrite"
"4","F_2_15",15,1.42272324978341,15,2,"Ferrihydrite"
"5","F_2_15",20,1.40622846071574,15,2,"Ferrihydrite"
"6","F_2_15",25,1.39657703783184,15,2,"Ferrihydrite"
"7","F_2_15",30,1.39026622082111,15,2,"Ferrihydrite"
"8","F_2_15",35,1.38582277095949,15,2,"Ferrihydrite"
"9","F_2_15",40,1.3825261143128,15,2,"Ferrihydrite"
"10","F_2_15",45,1.37998349206943,15,2,"Ferrihydrite"
"11","F_2_15",50,1.37796291265764,15,2,"Ferrihydrite"
"12","F_2_28",0,2.28121316769747,28,2,"Ferrihydrite"
"13","F_2_28",5,2.16888436622214,28,2,"Ferrihydrite"
"14","F_2_28",10,2.09761262022052,28,2,"Ferrihydrite"
"15","F_2_28",15,2.05280074071873,28,2,"Ferrihydrite"
"16","F_2_28",20,2.02299593880858,28,2,"Ferrihydrite"
"17","F_2_28",25,2.00203089821239,28,2,"Ferrihydrite"
"18","F_2_28",30,1.98660091367315,28,2,"Ferrihydrite"
"19","F_2_28",35,1.97481985032719,28,2,"Ferrihydrite"
"20","F_2_28",40,1.96554594538872,28,2,"Ferrihydrite"
"21","F_2_28",45,1.95805534957415,28,2,"Ferrihydrite"
"22","F_2_28",50,1.95187174079032,28,2,"Ferrihydrite"
"23","F_2_33",0,2.32272544722832,33,2,"Ferrihydrite"
"24","F_2_33",5,2.1954638520255,33,2,"Ferrihydrite"
"25","F_2_33",10,2.11038275722624,33,2,"Ferrihydrite"
"26","F_2_33",15,2.05751087026513,33,2,"Ferrihydrite"
"27","F_2_33",20,2.02400089346706,33,2,"Ferrihydrite"
"28","F_2_33",25,2.00160583531324,33,2,"Ferrihydrite"
"29","F_2_33",30,1.98581239172855,33,2,"Ferrihydrite"
"30","F_2_33",35,1.97415655751945,33,2,"Ferrihydrite"
"31","F_2_33",40,1.96523310843111,33,2,"Ferrihydrite"
"32","F_2_33",45,1.95819741188904,33,2,"Ferrihydrite"
"33","F_2_33",50,1.95251598486739,33,2,"Ferrihydrite"
"34","F_2_9",0,2.3109531049301,9,2,"Ferrihydrite"
"35","F_2_9",5,2.21108817083554,9,2,"Ferrihydrite"
