"ID","q","qDzp","Cosm","Month","Trtmt"
"1","F_2_15",0,67.6981465425237,15,2,"Ferrihydrite"
"2","F_2_15",5,2.19072272164121,15,2,"Ferrihydrite"
"3","F_2_15",10,2.00666280120063,15,2,"Ferrihydrite"
"4","F_2_15",15,1.95697208844096,15,2,"Ferrihydrite"
"5","F_2_15",20,1.93386574248987,15,2,"Ferrihydrite"
"6","F_2_15",25,1.92051323845071,15,2,"Ferrihydrite"
"7","F_2_15",30,1.91181507416709,15,2,"Ferrihydrite"
"8","F_2_15",35,1.90569892265775,15,2,"Ferrihydrite"
"9","F_2_15",40,1.90116370265692,15,2,"Ferrihydrite"
"10","F_2_15",45,1.89766660812552,15,2,"Ferrihydrite"
"11","F_2_15",50,1.89488780441658,15,2,"Ferrihydrite"
"12","F_2_28",0,79.7870779804857,28,2,"Ferrihydrite"
"13","F_2_28",5,12.5447892260547,28,2,"Ferrihydrite"
"14","F_2_28",10,10.1810173312187,28,2,"Ferrihydrite"
"15","F_2_28",15,9.54170952810558,28,2,"Ferrihydrite"
"16","F_2_28",20,9.23634187602408,28,2,"Ferrihydrite"
"17","F_2_28",25,9.05333719991219,28,2,"Ferrihydrite"
"18","F_2_28",30,8.92990887411987,28,2,"Ferrihydrite"
"19","F_2_28",35,8.84056530304977,28,2,"Ferrihydrite"
"20","F_2_28",40,8.77280894512772,28,2,"Ferrihydrite"
"21","F_2_28",45,8.71968766713688,28,2,"Ferrihydrite"
"22","F_2_28",50,8.67697601817835,28,2,"Ferrihydrite"
"23","F_2_33",0,87.6139426612686,33,2,"Ferrihydrite"
"24","F_2_33",5,5.26035479263073,33,2,"Ferrihydrite"
"25","F_2_33",10,4.37357899240032,33,2,"Ferrihydrite"
"26","F_2_33",15,4.14852333866396,33,2,"Ferrihydrite"
"27","F_2_33",20,4.04599644118492,33,2,"Ferrihydrite"
"28","F_2_33",25,3.98736325594009,33,2,"Ferrihydrite"
"29","F_2_33",30,3.94940989334444,33,2,"Ferrihydrite"
"30","F_2_33",35,3.92283699144306,33,2,"Ferrihydrite"
"31","F_2_33",40,3.90319362359856,33,2,"Ferrihydrite"
"32","F_2_33",45,3.88808205363908,33,2,"Ferrihydrite"
"33","F_2_33",50,3.87609630281377,33,2,"Ferrihydrite"
"34","F_2_9",0,118.893512256598,9,2,"Ferrihydrite"
"35","F_2_9",5,22.8999217806625,9,2,"Ferrihydrite"
"36","F_2_9",10,16.5937850627489,9,2,"Ferrihydrite"
"37","F_2_9",15,14.9210563705132,9,2,"Ferrihydrite"
"38","F_2_9",20,14.1790817012299,9,2,"Ferrihydrite"
"39","F_2_9",25,13.7625130974003,9,2,"Ferrihydrite"
"40","F_2_9",30,13.4960742234988,9,2,"Ferrihydrite"
"41","F_2_9",35,13.3110641360778,9,2,"Ferrihydrite"
"42","F_2_9",40,13.1751241390759,9,2,"Ferrihydrite"
"43","F_2_9",45,13.0710265977701,9,2,"Ferrihydrite"
"44","F_2_9",50,12.988760102364,9,2,"Ferrihydrite"
"45","F_2.5_13",0,81.153991091889,13,2.5,"Ferrihydrite"
"46","F_2.5_13",5,5.82100485974351,13,2.5,"Ferrihydrite"
"47","F_2.5_13",10,4.79217073552134,13,2.5,"Ferrihydrite"
"48","F_2.5_13",15,4.52924940238103,13,2.5,"Ferrihydrite"
"49","F_2.5_13",20,4.409751964624,13,2.5,"Ferrihydrite"
"50","F_2.5_13",25,4.34150540452521,13,2.5,"Ferrihydrite"
"51","F_2.5_13",30,4.29736578124318,13,2.5,"Ferrihydrite"
"52","F_2.5_13",35,4.26647885370279,13,2.5,"Ferrihydrite"
"53","F_2.5_13",40,4.243655650478,13,2.5,"Ferrihydrite"
"54","F_2.5_13",45,4.22610319501723,13,2.5,"Ferrihydrite"
"55","F_2.5_13",50,4.21218477519691,13,2.5,"Ferrihydrite"
"56","F_2.5_14",0,96.6421307807004,14,2.5,"Ferrihydrite"
"57","F_2.5_14",5,13.7142819911395,14,2.5,"Ferrihydrite"
"58","F_2.5_14",10,10.2989661587715,14,2.5,"Ferrihydrite"
"59","F_2.5_14",15,9.46198996841185,14,2.5,"Ferrihydrite"
"60","F_2.5_14",20,9.08939726688782,14,2.5,"Ferrihydrite"
"61","F_2.5_14",25,8.8788616454684,14,2.5,"Ferrihydrite"
"62","F_2.5_14",30,8.74357570356168,14,2.5,"Ferrihydrite"
"63","F_2.5_14",35,8.64932268595765,14,2.5,"Ferrihydrite"
